date,crop_type,region,market_name,price_per_kg,currency,source
2023-05-08,maize,Aowin,Enchi Market (Aowin),2.36,GHS,WFP-GIEWS-Ghana
2023-05-15,maize,Aowin,Enchi Market (Aowin),2.16,GHS,WFP-GIEWS-Ghana
2023-05-22,maize,Aowin,Enchi Market (Aowin),2.41,GHS,WFP-GIEWS-Ghana
2023-05-29,maize,Aowin,Enchi Market (Aowin),2.36,GHS,WFP-GIEWS-Ghana
2023-06-05,maize,Aowin,Enchi Market (Aowin),2.42,GHS,WFP-GIEWS-Ghana
2023-06-12,maize,Aowin,Enchi Market (Aowin),2.49,GHS,WFP-GIEWS-Ghana
2023-06-19,maize,Aowin,Enchi Market (Aowin),2.56,GHS,WFP-GIEWS-Ghana
2023-06-26,maize,Aowin,Enchi Market (Aowin),2.54,GHS,WFP-GIEWS-Ghana
2023-07-03,maize,Aowin,Enchi Market (Aowin),2.83,GHS,WFP-GIEWS-Ghana
2023-07-10,maize,Aowin,Enchi Market (Aowin),2.85,GHS,WFP-GIEWS-Ghana
2023-07-17,maize,Aowin,Enchi Market (Aowin),2.83,GHS,WFP-GIEWS-Ghana
2023-07-24,maize,Aowin,Enchi Market (Aowin),2.88,GHS,WFP-GIEWS-Ghana
2023-07-31,maize,Aowin,Enchi Market (Aowin),3.03,GHS,WFP-GIEWS-Ghana
2023-08-07,maize,Aowin,Enchi Market (Aowin),2.58,GHS,WFP-GIEWS-Ghana
2023-08-14,maize,Aowin,Enchi Market (Aowin),2.85,GHS,WFP-GIEWS-Ghana
2023-08-21,maize,Aowin,Enchi Market (Aowin),2.9,GHS,WFP-GIEWS-Ghana
2023-08-28,maize,Aowin,Enchi Market (Aowin),2.91,GHS,WFP-GIEWS-Ghana
2023-09-04,maize,Aowin,Enchi Market (Aowin),2.55,GHS,WFP-GIEWS-Ghana
2023-09-11,maize,Aowin,Enchi Market (Aowin),2.4,GHS,WFP-GIEWS-Ghana
2023-09-18,maize,Aowin,Enchi Market (Aowin),2.62,GHS,WFP-GIEWS-Ghana
2023-09-25,maize,Aowin,Enchi Market (Aowin),2.76,GHS,WFP-GIEWS-Ghana
2023-10-02,maize,Aowin,Enchi Market (Aowin),2.08,GHS,WFP-GIEWS-Ghana
2023-10-09,maize,Aowin,Enchi Market (Aowin),2.29,GHS,WFP-GIEWS-Ghana
2023-10-16,maize,Aowin,Enchi Market (Aowin),2.18,GHS,WFP-GIEWS-Ghana
2023-10-23,maize,Aowin,Enchi Market (Aowin),2.21,GHS,WFP-GIEWS-Ghana
2023-10-30,maize,Aowin,Enchi Market (Aowin),2.12,GHS,WFP-GIEWS-Ghana
2023-11-06,maize,Aowin,Enchi Market (Aowin),2.2,GHS,WFP-GIEWS-Ghana
2023-11-13,maize,Aowin,Enchi Market (Aowin),2.34,GHS,WFP-GIEWS-Ghana
2023-11-20,maize,Aowin,Enchi Market (Aowin),2.28,GHS,WFP-GIEWS-Ghana
2023-11-27,maize,Aowin,Enchi Market (Aowin),2.38,GHS,WFP-GIEWS-Ghana
2023-12-04,maize,Aowin,Enchi Market (Aowin),2.35,GHS,WFP-GIEWS-Ghana
2023-12-11,maize,Aowin,Enchi Market (Aowin),2.28,GHS,WFP-GIEWS-Ghana
2023-12-18,maize,Aowin,Enchi Market (Aowin),2.4,GHS,WFP-GIEWS-Ghana
2023-12-25,maize,Aowin,Enchi Market (Aowin),2.28,GHS,WFP-GIEWS-Ghana
2024-01-01,maize,Aowin,Enchi Market (Aowin),2.96,GHS,WFP-GIEWS-Ghana
2024-01-08,maize,Aowin,Enchi Market (Aowin),2.83,GHS,WFP-GIEWS-Ghana
2024-01-15,maize,Aowin,Enchi Market (Aowin),2.87,GHS,WFP-GIEWS-Ghana
2024-01-22,maize,Aowin,Enchi Market (Aowin),2.79,GHS,WFP-GIEWS-Ghana
2024-01-29,maize,Aowin,Enchi Market (Aowin),2.98,GHS,WFP-GIEWS-Ghana
2024-02-05,maize,Aowin,Enchi Market (Aowin),2.75,GHS,WFP-GIEWS-Ghana
2024-02-12,maize,Aowin,Enchi Market (Aowin),2.97,GHS,WFP-GIEWS-Ghana
2024-02-19,maize,Aowin,Enchi Market (Aowin),2.86,GHS,WFP-GIEWS-Ghana
2024-02-26,maize,Aowin,Enchi Market (Aowin),3.02,GHS,WFP-GIEWS-Ghana
2024-03-04,maize,Aowin,Enchi Market (Aowin),2.55,GHS,WFP-GIEWS-Ghana
2024-03-11,maize,Aowin,Enchi Market (Aowin),2.65,GHS,WFP-GIEWS-Ghana
2024-03-18,maize,Aowin,Enchi Market (Aowin),2.54,GHS,WFP-GIEWS-Ghana
2024-03-25,maize,Aowin,Enchi Market (Aowin),2.32,GHS,WFP-GIEWS-Ghana
2024-04-01,maize,Aowin,Enchi Market (Aowin),2.48,GHS,WFP-GIEWS-Ghana
2024-04-08,maize,Aowin,Enchi Market (Aowin),2.37,GHS,WFP-GIEWS-Ghana
2024-04-15,maize,Aowin,Enchi Market (Aowin),2.44,GHS,WFP-GIEWS-Ghana
2024-04-22,maize,Aowin,Enchi Market (Aowin),2.64,GHS,WFP-GIEWS-Ghana
2024-04-29,maize,Aowin,Enchi Market (Aowin),2.55,GHS,WFP-GIEWS-Ghana
2024-05-06,maize,Aowin,Enchi Market (Aowin),2.43,GHS,WFP-GIEWS-Ghana
2024-05-13,maize,Aowin,Enchi Market (Aowin),2.4,GHS,WFP-GIEWS-Ghana
2024-05-20,maize,Aowin,Enchi Market (Aowin),2.51,GHS,WFP-GIEWS-Ghana
2024-05-27,maize,Aowin,Enchi Market (Aowin),2.38,GHS,WFP-GIEWS-Ghana
2024-06-03,maize,Aowin,Enchi Market (Aowin),2.67,GHS,WFP-GIEWS-Ghana
2024-06-10,maize,Aowin,Enchi Market (Aowin),2.77,GHS,WFP-GIEWS-Ghana
2024-06-17,maize,Aowin,Enchi Market (Aowin),2.87,GHS,WFP-GIEWS-Ghana
2024-06-24,maize,Aowin,Enchi Market (Aowin),2.81,GHS,WFP-GIEWS-Ghana
2024-07-01,maize,Aowin,Enchi Market (Aowin),2.81,GHS,WFP-GIEWS-Ghana
2024-07-08,maize,Aowin,Enchi Market (Aowin),3.13,GHS,WFP-GIEWS-Ghana
2024-07-15,maize,Aowin,Enchi Market (Aowin),3.1,GHS,WFP-GIEWS-Ghana
2024-07-22,maize,Aowin,Enchi Market (Aowin),3.14,GHS,WFP-GIEWS-Ghana
2024-07-29,maize,Aowin,Enchi Market (Aowin),3.29,GHS,WFP-GIEWS-Ghana
2024-08-05,maize,Aowin,Enchi Market (Aowin),2.85,GHS,WFP-GIEWS-Ghana
2024-08-12,maize,Aowin,Enchi Market (Aowin),3.03,GHS,WFP-GIEWS-Ghana
2024-08-19,maize,Aowin,Enchi Market (Aowin),3.18,GHS,WFP-GIEWS-Ghana
2024-08-26,maize,Aowin,Enchi Market (Aowin),2.91,GHS,WFP-GIEWS-Ghana
2024-09-02,maize,Aowin,Enchi Market (Aowin),2.96,GHS,WFP-GIEWS-Ghana
2024-09-09,maize,Aowin,Enchi Market (Aowin),2.83,GHS,WFP-GIEWS-Ghana
2024-09-16,maize,Aowin,Enchi Market (Aowin),2.89,GHS,WFP-GIEWS-Ghana
2024-09-23,maize,Aowin,Enchi Market (Aowin),2.73,GHS,WFP-GIEWS-Ghana
2024-09-30,maize,Aowin,Enchi Market (Aowin),2.88,GHS,WFP-GIEWS-Ghana
2024-10-07,maize,Aowin,Enchi Market (Aowin),2.49,GHS,WFP-GIEWS-Ghana
2024-10-14,maize,Aowin,Enchi Market (Aowin),2.41,GHS,WFP-GIEWS-Ghana
2024-10-21,maize,Aowin,Enchi Market (Aowin),2.41,GHS,WFP-GIEWS-Ghana
2024-10-28,maize,Aowin,Enchi Market (Aowin),2.42,GHS,WFP-GIEWS-Ghana
2024-11-04,maize,Aowin,Enchi Market (Aowin),2.32,GHS,WFP-GIEWS-Ghana
2024-11-11,maize,Aowin,Enchi Market (Aowin),2.39,GHS,WFP-GIEWS-Ghana
2024-11-18,maize,Aowin,Enchi Market (Aowin),2.39,GHS,WFP-GIEWS-Ghana
2024-11-25,maize,Aowin,Enchi Market (Aowin),2.44,GHS,WFP-GIEWS-Ghana
2024-12-02,maize,Aowin,Enchi Market (Aowin),2.52,GHS,WFP-GIEWS-Ghana
2024-12-09,maize,Aowin,Enchi Market (Aowin),2.32,GHS,WFP-GIEWS-Ghana
2024-12-16,maize,Aowin,Enchi Market (Aowin),2.41,GHS,WFP-GIEWS-Ghana
2024-12-23,maize,Aowin,Enchi Market (Aowin),2.56,GHS,WFP-GIEWS-Ghana
2024-12-30,maize,Aowin,Enchi Market (Aowin),2.35,GHS,WFP-GIEWS-Ghana
2018-01-01,maize,Bibiani,Bibiani Central Market,1.86,GHS,WFP-GIEWS-Ghana
2018-01-08,maize,Bibiani,Bibiani Central Market,1.91,GHS,WFP-GIEWS-Ghana
2018-01-15,maize,Bibiani,Bibiani Central Market,1.85,GHS,WFP-GIEWS-Ghana
2018-01-22,maize,Bibiani,Bibiani Central Market,1.94,GHS,WFP-GIEWS-Ghana
2018-01-29,maize,Bibiani,Bibiani Central Market,1.91,GHS,WFP-GIEWS-Ghana
2018-02-05,maize,Bibiani,Bibiani Central Market,1.92,GHS,WFP-GIEWS-Ghana
2018-02-12,maize,Bibiani,Bibiani Central Market,1.9,GHS,WFP-GIEWS-Ghana
2018-02-19,maize,Bibiani,Bibiani Central Market,2.03,GHS,WFP-GIEWS-Ghana
2018-02-26,maize,Bibiani,Bibiani Central Market,1.84,GHS,WFP-GIEWS-Ghana
2018-03-05,maize,Bibiani,Bibiani Central Market,1.46,GHS,WFP-GIEWS-Ghana
2018-03-12,maize,Bibiani,Bibiani Central Market,1.69,GHS,WFP-GIEWS-Ghana
2018-03-19,maize,Bibiani,Bibiani Central Market,1.56,GHS,WFP-GIEWS-Ghana
2018-03-26,maize,Bibiani,Bibiani Central Market,1.6,GHS,WFP-GIEWS-Ghana
2018-04-02,maize,Bibiani,Bibiani Central Market,1.69,GHS,WFP-GIEWS-Ghana
2018-04-09,maize,Bibiani,Bibiani Central Market,1.5,GHS,WFP-GIEWS-Ghana
2018-04-16,maize,Bibiani,Bibiani Central Market,1.52,GHS,WFP-GIEWS-Ghana
2018-04-23,maize,Bibiani,Bibiani Central Market,1.5,GHS,WFP-GIEWS-Ghana
2018-04-30,maize,Bibiani,Bibiani Central Market,1.55,GHS,WFP-GIEWS-Ghana
2018-05-07,maize,Bibiani,Bibiani Central Market,1.64,GHS,WFP-GIEWS-Ghana
2018-05-14,maize,Bibiani,Bibiani Central Market,1.65,GHS,WFP-GIEWS-Ghana
2018-05-21,maize,Bibiani,Bibiani Central Market,1.63,GHS,WFP-GIEWS-Ghana
2018-05-28,maize,Bibiani,Bibiani Central Market,1.52,GHS,WFP-GIEWS-Ghana
2018-06-04,maize,Bibiani,Bibiani Central Market,1.6,GHS,WFP-GIEWS-Ghana
2018-06-11,maize,Bibiani,Bibiani Central Market,1.77,GHS,WFP-GIEWS-Ghana
2018-06-18,maize,Bibiani,Bibiani Central Market,1.73,GHS,WFP-GIEWS-Ghana
2018-06-25,maize,Bibiani,Bibiani Central Market,1.8,GHS,WFP-GIEWS-Ghana
2018-07-02,maize,Bibiani,Bibiani Central Market,2.04,GHS,WFP-GIEWS-Ghana
2018-07-09,maize,Bibiani,Bibiani Central Market,2.0,GHS,WFP-GIEWS-Ghana
2018-07-16,maize,Bibiani,Bibiani Central Market,2.05,GHS,WFP-GIEWS-Ghana
2018-07-23,maize,Bibiani,Bibiani Central Market,2.01,GHS,WFP-GIEWS-Ghana
2018-07-30,maize,Bibiani,Bibiani Central Market,2.03,GHS,WFP-GIEWS-Ghana
2018-08-06,maize,Bibiani,Bibiani Central Market,1.95,GHS,WFP-GIEWS-Ghana
2018-08-13,maize,Bibiani,Bibiani Central Market,1.99,GHS,WFP-GIEWS-Ghana
2018-08-20,maize,Bibiani,Bibiani Central Market,2.02,GHS,WFP-GIEWS-Ghana
2018-08-27,maize,Bibiani,Bibiani Central Market,2.07,GHS,WFP-GIEWS-Ghana
2018-09-03,maize,Bibiani,Bibiani Central Market,1.77,GHS,WFP-GIEWS-Ghana
2018-09-10,maize,Bibiani,Bibiani Central Market,1.84,GHS,WFP-GIEWS-Ghana
2018-09-17,maize,Bibiani,Bibiani Central Market,1.78,GHS,WFP-GIEWS-Ghana
2018-09-24,maize,Bibiani,Bibiani Central Market,1.79,GHS,WFP-GIEWS-Ghana
2018-10-01,maize,Bibiani,Bibiani Central Market,1.59,GHS,WFP-GIEWS-Ghana
2018-10-08,maize,Bibiani,Bibiani Central Market,1.42,GHS,WFP-GIEWS-Ghana
2018-10-15,maize,Bibiani,Bibiani Central Market,1.46,GHS,WFP-GIEWS-Ghana
2018-10-22,maize,Bibiani,Bibiani Central Market,1.45,GHS,WFP-GIEWS-Ghana
2018-10-29,maize,Bibiani,Bibiani Central Market,1.39,GHS,WFP-GIEWS-Ghana
2018-11-05,maize,Bibiani,Bibiani Central Market,1.51,GHS,WFP-GIEWS-Ghana
2018-11-12,maize,Bibiani,Bibiani Central Market,1.59,GHS,WFP-GIEWS-Ghana
2018-11-19,maize,Bibiani,Bibiani Central Market,1.53,GHS,WFP-GIEWS-Ghana
2018-11-26,maize,Bibiani,Bibiani Central Market,1.56,GHS,WFP-GIEWS-Ghana
2018-12-03,maize,Bibiani,Bibiani Central Market,1.63,GHS,WFP-GIEWS-Ghana
2018-12-10,maize,Bibiani,Bibiani Central Market,1.64,GHS,WFP-GIEWS-Ghana
2018-12-17,maize,Bibiani,Bibiani Central Market,1.55,GHS,WFP-GIEWS-Ghana
2018-12-24,maize,Bibiani,Bibiani Central Market,1.64,GHS,WFP-GIEWS-Ghana
2018-12-31,maize,Bibiani,Bibiani Central Market,1.56,GHS,WFP-GIEWS-Ghana
2019-01-07,maize,Bibiani,Bibiani Central Market,1.93,GHS,WFP-GIEWS-Ghana
2019-01-14,maize,Bibiani,Bibiani Central Market,1.95,GHS,WFP-GIEWS-Ghana
2019-01-21,maize,Bibiani,Bibiani Central Market,1.87,GHS,WFP-GIEWS-Ghana
2019-01-28,maize,Bibiani,Bibiani Central Market,1.92,GHS,WFP-GIEWS-Ghana
2019-02-04,maize,Bibiani,Bibiani Central Market,1.98,GHS,WFP-GIEWS-Ghana
2019-02-11,maize,Bibiani,Bibiani Central Market,2.07,GHS,WFP-GIEWS-Ghana
2019-02-18,maize,Bibiani,Bibiani Central Market,2.14,GHS,WFP-GIEWS-Ghana
2019-02-25,maize,Bibiani,Bibiani Central Market,1.89,GHS,WFP-GIEWS-Ghana
2019-03-04,maize,Bibiani,Bibiani Central Market,1.75,GHS,WFP-GIEWS-Ghana
2019-03-11,maize,Bibiani,Bibiani Central Market,1.65,GHS,WFP-GIEWS-Ghana
2019-03-18,maize,Bibiani,Bibiani Central Market,1.75,GHS,WFP-GIEWS-Ghana
2019-03-25,maize,Bibiani,Bibiani Central Market,1.71,GHS,WFP-GIEWS-Ghana
2019-04-01,maize,Bibiani,Bibiani Central Market,1.6,GHS,WFP-GIEWS-Ghana
2019-04-08,maize,Bibiani,Bibiani Central Market,1.79,GHS,WFP-GIEWS-Ghana
2019-04-15,maize,Bibiani,Bibiani Central Market,1.69,GHS,WFP-GIEWS-Ghana
2019-04-22,maize,Bibiani,Bibiani Central Market,1.69,GHS,WFP-GIEWS-Ghana
2019-04-29,maize,Bibiani,Bibiani Central Market,1.66,GHS,WFP-GIEWS-Ghana
2019-05-06,maize,Bibiani,Bibiani Central Market,1.7,GHS,WFP-GIEWS-Ghana
2019-05-13,maize,Bibiani,Bibiani Central Market,1.77,GHS,WFP-GIEWS-Ghana
2019-05-20,maize,Bibiani,Bibiani Central Market,1.73,GHS,WFP-GIEWS-Ghana
2019-05-27,maize,Bibiani,Bibiani Central Market,1.76,GHS,WFP-GIEWS-Ghana
2019-06-03,maize,Bibiani,Bibiani Central Market,1.93,GHS,WFP-GIEWS-Ghana
2019-06-10,maize,Bibiani,Bibiani Central Market,2.01,GHS,WFP-GIEWS-Ghana
2019-06-17,maize,Bibiani,Bibiani Central Market,1.88,GHS,WFP-GIEWS-Ghana
2019-06-24,maize,Bibiani,Bibiani Central Market,1.79,GHS,WFP-GIEWS-Ghana
2019-07-01,maize,Bibiani,Bibiani Central Market,2.24,GHS,WFP-GIEWS-Ghana
2019-07-08,maize,Bibiani,Bibiani Central Market,2.12,GHS,WFP-GIEWS-Ghana
2019-07-15,maize,Bibiani,Bibiani Central Market,2.24,GHS,WFP-GIEWS-Ghana
2019-07-22,maize,Bibiani,Bibiani Central Market,2.18,GHS,WFP-GIEWS-Ghana
2019-07-29,maize,Bibiani,Bibiani Central Market,2.14,GHS,WFP-GIEWS-Ghana
2019-08-05,maize,Bibiani,Bibiani Central Market,2.19,GHS,WFP-GIEWS-Ghana
2019-08-12,maize,Bibiani,Bibiani Central Market,2.33,GHS,WFP-GIEWS-Ghana
2019-08-19,maize,Bibiani,Bibiani Central Market,2.34,GHS,WFP-GIEWS-Ghana
2019-08-26,maize,Bibiani,Bibiani Central Market,2.17,GHS,WFP-GIEWS-Ghana
2019-09-02,maize,Bibiani,Bibiani Central Market,1.95,GHS,WFP-GIEWS-Ghana
2019-09-09,maize,Bibiani,Bibiani Central Market,2.03,GHS,WFP-GIEWS-Ghana
2019-09-16,maize,Bibiani,Bibiani Central Market,1.88,GHS,WFP-GIEWS-Ghana
2019-09-23,maize,Bibiani,Bibiani Central Market,1.97,GHS,WFP-GIEWS-Ghana
2019-09-30,maize,Bibiani,Bibiani Central Market,1.94,GHS,WFP-GIEWS-Ghana
2019-10-07,maize,Bibiani,Bibiani Central Market,1.68,GHS,WFP-GIEWS-Ghana
2019-10-14,maize,Bibiani,Bibiani Central Market,1.61,GHS,WFP-GIEWS-Ghana
2019-10-21,maize,Bibiani,Bibiani Central Market,1.56,GHS,WFP-GIEWS-Ghana
2019-10-28,maize,Bibiani,Bibiani Central Market,1.52,GHS,WFP-GIEWS-Ghana
2019-11-04,maize,Bibiani,Bibiani Central Market,1.6,GHS,WFP-GIEWS-Ghana
2019-11-11,maize,Bibiani,Bibiani Central Market,1.64,GHS,WFP-GIEWS-Ghana
2019-11-18,maize,Bibiani,Bibiani Central Market,1.65,GHS,WFP-GIEWS-Ghana
2019-11-25,maize,Bibiani,Bibiani Central Market,1.8,GHS,WFP-GIEWS-Ghana
2019-12-02,maize,Bibiani,Bibiani Central Market,1.76,GHS,WFP-GIEWS-Ghana
2019-12-09,maize,Bibiani,Bibiani Central Market,1.62,GHS,WFP-GIEWS-Ghana
2019-12-16,maize,Bibiani,Bibiani Central Market,1.71,GHS,WFP-GIEWS-Ghana
2019-12-23,maize,Bibiani,Bibiani Central Market,1.66,GHS,WFP-GIEWS-Ghana
2019-12-30,maize,Bibiani,Bibiani Central Market,1.66,GHS,WFP-GIEWS-Ghana
2020-01-06,maize,Bibiani,Bibiani Central Market,2.17,GHS,WFP-GIEWS-Ghana
2020-01-13,maize,Bibiani,Bibiani Central Market,2.21,GHS,WFP-GIEWS-Ghana
2020-01-20,maize,Bibiani,Bibiani Central Market,2.12,GHS,WFP-GIEWS-Ghana
2020-01-27,maize,Bibiani,Bibiani Central Market,2.24,GHS,WFP-GIEWS-Ghana
2020-02-03,maize,Bibiani,Bibiani Central Market,2.07,GHS,WFP-GIEWS-Ghana
2020-02-10,maize,Bibiani,Bibiani Central Market,2.17,GHS,WFP-GIEWS-Ghana
2020-02-17,maize,Bibiani,Bibiani Central Market,2.39,GHS,WFP-GIEWS-Ghana
2020-02-24,maize,Bibiani,Bibiani Central Market,2.19,GHS,WFP-GIEWS-Ghana
2020-03-02,maize,Bibiani,Bibiani Central Market,1.96,GHS,WFP-GIEWS-Ghana
2020-03-09,maize,Bibiani,Bibiani Central Market,1.86,GHS,WFP-GIEWS-Ghana
2020-03-16,maize,Bibiani,Bibiani Central Market,1.9,GHS,WFP-GIEWS-Ghana
2020-03-23,maize,Bibiani,Bibiani Central Market,1.85,GHS,WFP-GIEWS-Ghana
2020-03-30,maize,Bibiani,Bibiani Central Market,1.84,GHS,WFP-GIEWS-Ghana
2020-04-06,maize,Bibiani,Bibiani Central Market,1.81,GHS,WFP-GIEWS-Ghana
2020-04-13,maize,Bibiani,Bibiani Central Market,1.9,GHS,WFP-GIEWS-Ghana
2020-04-20,maize,Bibiani,Bibiani Central Market,1.81,GHS,WFP-GIEWS-Ghana
2020-04-27,maize,Bibiani,Bibiani Central Market,1.92,GHS,WFP-GIEWS-Ghana
2020-05-04,maize,Bibiani,Bibiani Central Market,1.96,GHS,WFP-GIEWS-Ghana
2020-05-11,maize,Bibiani,Bibiani Central Market,1.91,GHS,WFP-GIEWS-Ghana
2020-05-18,maize,Bibiani,Bibiani Central Market,1.86,GHS,WFP-GIEWS-Ghana
2020-05-25,maize,Bibiani,Bibiani Central Market,1.92,GHS,WFP-GIEWS-Ghana
2020-06-01,maize,Bibiani,Bibiani Central Market,2.03,GHS,WFP-GIEWS-Ghana
2020-06-08,maize,Bibiani,Bibiani Central Market,2.13,GHS,WFP-GIEWS-Ghana
2020-06-15,maize,Bibiani,Bibiani Central Market,1.91,GHS,WFP-GIEWS-Ghana
2020-06-22,maize,Bibiani,Bibiani Central Market,2.03,GHS,WFP-GIEWS-Ghana
2020-06-29,maize,Bibiani,Bibiani Central Market,1.89,GHS,WFP-GIEWS-Ghana
2020-07-06,maize,Bibiani,Bibiani Central Market,2.18,GHS,WFP-GIEWS-Ghana
2020-07-13,maize,Bibiani,Bibiani Central Market,2.45,GHS,WFP-GIEWS-Ghana
2020-07-20,maize,Bibiani,Bibiani Central Market,2.4,GHS,WFP-GIEWS-Ghana
2020-07-27,maize,Bibiani,Bibiani Central Market,2.25,GHS,WFP-GIEWS-Ghana
2020-08-03,maize,Bibiani,Bibiani Central Market,2.19,GHS,WFP-GIEWS-Ghana
2020-08-10,maize,Bibiani,Bibiani Central Market,2.06,GHS,WFP-GIEWS-Ghana
2020-08-17,maize,Bibiani,Bibiani Central Market,2.28,GHS,WFP-GIEWS-Ghana
2020-08-24,maize,Bibiani,Bibiani Central Market,2.56,GHS,WFP-GIEWS-Ghana
2020-08-31,maize,Bibiani,Bibiani Central Market,2.38,GHS,WFP-GIEWS-Ghana
2020-09-07,maize,Bibiani,Bibiani Central Market,2.05,GHS,WFP-GIEWS-Ghana
2020-09-14,maize,Bibiani,Bibiani Central Market,2.14,GHS,WFP-GIEWS-Ghana
2020-09-21,maize,Bibiani,Bibiani Central Market,1.97,GHS,WFP-GIEWS-Ghana
2020-09-28,maize,Bibiani,Bibiani Central Market,2.07,GHS,WFP-GIEWS-Ghana
2020-10-05,maize,Bibiani,Bibiani Central Market,1.8,GHS,WFP-GIEWS-Ghana
2020-10-12,maize,Bibiani,Bibiani Central Market,1.79,GHS,WFP-GIEWS-Ghana
2020-10-19,maize,Bibiani,Bibiani Central Market,1.85,GHS,WFP-GIEWS-Ghana
2020-10-26,maize,Bibiani,Bibiani Central Market,1.82,GHS,WFP-GIEWS-Ghana
2020-11-02,maize,Bibiani,Bibiani Central Market,1.85,GHS,WFP-GIEWS-Ghana
2020-11-09,maize,Bibiani,Bibiani Central Market,1.76,GHS,WFP-GIEWS-Ghana
2020-11-16,maize,Bibiani,Bibiani Central Market,1.87,GHS,WFP-GIEWS-Ghana
2020-11-23,maize,Bibiani,Bibiani Central Market,1.92,GHS,WFP-GIEWS-Ghana
2020-11-30,maize,Bibiani,Bibiani Central Market,1.74,GHS,WFP-GIEWS-Ghana
2020-12-07,maize,Bibiani,Bibiani Central Market,1.75,GHS,WFP-GIEWS-Ghana
2020-12-14,maize,Bibiani,Bibiani Central Market,1.91,GHS,WFP-GIEWS-Ghana
2020-12-21,maize,Bibiani,Bibiani Central Market,1.8,GHS,WFP-GIEWS-Ghana
2020-12-28,maize,Bibiani,Bibiani Central Market,1.92,GHS,WFP-GIEWS-Ghana
2021-01-04,maize,Bibiani,Bibiani Central Market,2.28,GHS,WFP-GIEWS-Ghana
2021-01-11,maize,Bibiani,Bibiani Central Market,2.46,GHS,WFP-GIEWS-Ghana
2021-01-18,maize,Bibiani,Bibiani Central Market,2.34,GHS,WFP-GIEWS-Ghana
2021-01-25,maize,Bibiani,Bibiani Central Market,2.35,GHS,WFP-GIEWS-Ghana
2021-02-01,maize,Bibiani,Bibiani Central Market,2.49,GHS,WFP-GIEWS-Ghana
2021-02-08,maize,Bibiani,Bibiani Central Market,2.31,GHS,WFP-GIEWS-Ghana
2021-02-15,maize,Bibiani,Bibiani Central Market,2.25,GHS,WFP-GIEWS-Ghana
2021-02-22,maize,Bibiani,Bibiani Central Market,2.3,GHS,WFP-GIEWS-Ghana
2021-03-01,maize,Bibiani,Bibiani Central Market,2.04,GHS,WFP-GIEWS-Ghana
2021-03-08,maize,Bibiani,Bibiani Central Market,1.88,GHS,WFP-GIEWS-Ghana
2021-03-15,maize,Bibiani,Bibiani Central Market,2.06,GHS,WFP-GIEWS-Ghana
2021-03-22,maize,Bibiani,Bibiani Central Market,1.96,GHS,WFP-GIEWS-Ghana
2021-03-29,maize,Bibiani,Bibiani Central Market,2.1,GHS,WFP-GIEWS-Ghana
2021-04-05,maize,Bibiani,Bibiani Central Market,1.83,GHS,WFP-GIEWS-Ghana
2021-04-12,maize,Bibiani,Bibiani Central Market,1.96,GHS,WFP-GIEWS-Ghana
2021-04-19,maize,Bibiani,Bibiani Central Market,1.88,GHS,WFP-GIEWS-Ghana
2021-04-26,maize,Bibiani,Bibiani Central Market,1.95,GHS,WFP-GIEWS-Ghana
2021-05-03,maize,Bibiani,Bibiani Central Market,2.05,GHS,WFP-GIEWS-Ghana
2021-05-10,maize,Bibiani,Bibiani Central Market,2.02,GHS,WFP-GIEWS-Ghana
2021-05-17,maize,Bibiani,Bibiani Central Market,2.01,GHS,WFP-GIEWS-Ghana
2021-05-24,maize,Bibiani,Bibiani Central Market,2.02,GHS,WFP-GIEWS-Ghana
2021-05-31,maize,Bibiani,Bibiani Central Market,2.05,GHS,WFP-GIEWS-Ghana
2021-06-07,maize,Bibiani,Bibiani Central Market,2.13,GHS,WFP-GIEWS-Ghana
2021-06-14,maize,Bibiani,Bibiani Central Market,2.29,GHS,WFP-GIEWS-Ghana
2021-06-21,maize,Bibiani,Bibiani Central Market,2.28,GHS,WFP-GIEWS-Ghana
2021-06-28,maize,Bibiani,Bibiani Central Market,2.26,GHS,WFP-GIEWS-Ghana
2021-07-05,maize,Bibiani,Bibiani Central Market,2.56,GHS,WFP-GIEWS-Ghana
2021-07-12,maize,Bibiani,Bibiani Central Market,2.53,GHS,WFP-GIEWS-Ghana
2021-07-19,maize,Bibiani,Bibiani Central Market,2.71,GHS,WFP-GIEWS-Ghana
2021-07-26,maize,Bibiani,Bibiani Central Market,2.5,GHS,WFP-GIEWS-Ghana
2021-08-02,maize,Bibiani,Bibiani Central Market,2.49,GHS,WFP-GIEWS-Ghana
2021-08-09,maize,Bibiani,Bibiani Central Market,2.45,GHS,WFP-GIEWS-Ghana
2021-08-16,maize,Bibiani,Bibiani Central Market,2.42,GHS,WFP-GIEWS-Ghana
2021-08-23,maize,Bibiani,Bibiani Central Market,2.4,GHS,WFP-GIEWS-Ghana
2021-08-30,maize,Bibiani,Bibiani Central Market,2.43,GHS,WFP-GIEWS-Ghana
2021-09-06,maize,Bibiani,Bibiani Central Market,2.26,GHS,WFP-GIEWS-Ghana
2021-09-13,maize,Bibiani,Bibiani Central Market,2.3,GHS,WFP-GIEWS-Ghana
2021-09-20,maize,Bibiani,Bibiani Central Market,2.27,GHS,WFP-GIEWS-Ghana
2021-09-27,maize,Bibiani,Bibiani Central Market,2.2,GHS,WFP-GIEWS-Ghana
